tijdstip;locatie;component;waarde;LKI
2017-04-05 18:00:00+02:00;Amsterdam-Oude Schans;NO;2,5;1
2017-04-05 19:00:00+02:00;Amsterdam-Oude Schans;NO2;20,6;3
2017-04-05 19:00:00+02:00;Amsterdam-Oude Schans;NO;2,2;1
2017-04-05 20:00:00+02:00;Amsterdam-Oude Schans;NO2;22,5;3
2017-04-05 20:00:00+02:00;Amsterdam-Oude Schans;NO;1,9;1
2017-04-05 21:00:00+02:00;Amsterdam-Oude Schans;NO2;30,5;4
2017-04-05 21:00:00+02:00;Amsterdam-Oude Schans;NO;2,5;1
2017-04-05 22:00:00+02:00;Amsterdam-Oude Schans;NO2;27,0;3
2017-04-05 22:00:00+02:00;Amsterdam-Oude Schans;NO;2,1;1
2017-04-05 23:00:00+02:00;Amsterdam-Oude Schans;NO2;28,5;3
2017-04-05 23:00:00+02:00;Amsterdam-Oude Schans;NO;1,8;1
2017-04-06 00:00:00+02:00;Amsterdam-Oude Schans;NO;1,7;1
2017-04-06 00:00:00+02:00;Amsterdam-Oude Schans;NO2;26,1;3
2017-04-06 01:00:00+02:00;Amsterdam-Oude Schans;NO2;21,8;3
2017-04-06 01:00:00+02:00;Amsterdam-Oude Schans;NO;1,4;1
2017-04-06 02:00:00+02:00;Amsterdam-Oude Schans;NO2;21,2;3
2017-04-06 02:00:00+02:00;Amsterdam-Oude Schans;NO;1,4;1
2017-04-06 03:00:00+02:00;Amsterdam-Oude Schans;NO2;12,5;2
2017-04-06 03:00:00+02:00;Amsterdam-Oude Schans;NO;0,9;1
2017-04-06 04:00:00+02:00;Amsterdam-Oude Schans;NO2;16,1;2
2017-04-06 04:00:00+02:00;Amsterdam-Oude Schans;NO;1,3;1
2017-04-06 05:00:00+02:00;Amsterdam-Oude Schans;NO2;15,6;2
2017-04-06 05:00:00+02:00;Amsterdam-Oude Schans;NO;1,6;1
2017-04-06 06:00:00+02:00;Amsterdam-Oude Schans;NO2;26,2;3
2017-04-06 06:00:00+02:00;Amsterdam-Oude Schans;NO;1,5;1
2017-04-06 07:00:00+02:00;Amsterdam-Oude Schans;NO2;36,4;4
2017-04-06 07:00:00+02:00;Amsterdam-Oude Schans;NO;2,1;1
2017-04-06 08:00:00+02:00;Amsterdam-Oude Schans;NO2;39,5;4
2017-04-06 08:00:00+02:00;Amsterdam-Oude Schans;NO;3,1;1
2017-04-06 09:00:00+02:00;Amsterdam-Oude Schans;NO2;42,1;4
2017-04-06 09:00:00+02:00;Amsterdam-Oude Schans;NO;6,5;1
2017-04-06 10:00:00+02:00;Amsterdam-Oude Schans;NO2;30,6;4
2017-04-06 10:00:00+02:00;Amsterdam-Oude Schans;NO;5,3;1
2017-04-06 11:00:00+02:00;Amsterdam-Oude Schans;NO2;28,8;3
2017-04-06 11:00:00+02:00;Amsterdam-Oude Schans;NO;4,4;1
2017-04-06 12:00:00+02:00;Amsterdam-Oude Schans;NO2;21,2;3
2017-04-06 12:00:00+02:00;Amsterdam-Oude Schans;NO;2,8;1
2017-04-06 13:00:00+02:00;Amsterdam-Oude Schans;NO2;20,5;3
2017-04-06 13:00:00+02:00;Amsterdam-Oude Schans;NO;2,9;1
2017-04-06 14:00:00+02:00;Amsterdam-Oude Schans;NO2;19,5;2
2017-04-06 14:00:00+02:00;Amsterdam-Oude Schans;NO;3,0;1
2017-04-06 15:00:00+02:00;Amsterdam-Oude Schans;NO2;18,6;2
2017-04-06 15:00:00+02:00;Amsterdam-Oude Schans;NO;2,4;1
2017-04-06 16:00:00+02:00;Amsterdam-Oude Schans;NO2;20,8;3
2017-04-06 16:00:00+02:00;Amsterdam-Oude Schans;NO;2,6;1
2017-04-06 17:00:00+02:00;Amsterdam-Oude Schans;NO2;17,4;2
2017-04-06 17:00:00+02:00;Amsterdam-Oude Schans;NO;2,3;1
2017-04-06 18:00:00+02:00;Amsterdam-Oude Schans;NO2;16,1;2
2017-04-06 18:00:00+02:00;Amsterdam-Oude Schans;NO;1,6;1
2017-04-06 19:00:00+02:00;Amsterdam-Oude Schans;NO2;16,8;2
2017-04-06 19:00:00+02:00;Amsterdam-Oude Schans;NO;1,5;1
2017-04-06 20:00:00+02:00;Amsterdam-Oude Schans;NO2;18,5;2
2017-04-06 20:00:00+02:00;Amsterdam-Oude Schans;NO;1,0;1
2017-04-06 21:00:00+02:00;Amsterdam-Oude Schans;NO2;29,2;3
2017-04-06 21:00:00+02:00;Amsterdam-Oude Schans;NO;1,0;1
2017-04-06 22:00:00+02:00;Amsterdam-Oude Schans;NO;0,7;1
2017-04-06 22:00:00+02:00;Amsterdam-Oude Schans;NO2;23,1;3
2017-04-06 23:00:00+02:00;Amsterdam-Oude Schans;NO2;24,3;3
2017-04-06 23:00:00+02:00;Amsterdam-Oude Schans;NO;0,9;1
2017-04-07 00:00:00+02:00;Amsterdam-Oude Schans;NO;1,3;1
2017-04-07 00:00:00+02:00;Amsterdam-Oude Schans;NO2;36,3;4
2017-04-07 01:00:00+02:00;Amsterdam-Oude Schans;NO;1,0;1
2017-04-07 01:00:00+02:00;Amsterdam-Oude Schans;NO2;18,7;2
2017-04-07 02:00:00+02:00;Amsterdam-Oude Schans;NO2;19,6;2
2017-04-07 02:00:00+02:00;Amsterdam-Oude Schans;NO;1,0;1
2017-04-07 03:00:00+02:00;Amsterdam-Oude Schans;NO2;17,3;2
2017-04-07 03:00:00+02:00;Amsterdam-Oude Schans;NO;0,7;1
2017-04-07 04:00:00+02:00;Amsterdam-Oude Schans;NO2;18,2;2
2017-04-07 04:00:00+02:00;Amsterdam-Oude Schans;NO;0,7;1
2017-04-07 05:00:00+02:00;Amsterdam-Oude Schans;NO2;15,3;2
2017-04-07 05:00:00+02:00;Amsterdam-Oude Schans;NO;0,4;1
2017-04-07 06:00:00+02:00;Amsterdam-Oude Schans;NO2;17,1;2
2017-04-07 06:00:00+02:00;Amsterdam-Oude Schans;NO;0,6;1
2017-04-07 07:00:00+02:00;Amsterdam-Oude Schans;NO2;21,7;3
2017-04-07 07:00:00+02:00;Amsterdam-Oude Schans;NO;0,4;1
2017-04-07 08:00:00+02:00;Amsterdam-Oude Schans;NO2;40,8;4
2017-04-07 08:00:00+02:00;Amsterdam-Oude Schans;NO;2,1;1
2017-04-07 09:00:00+02:00;Amsterdam-Oude Schans;NO2;50,5;5
2017-04-07 09:00:00+02:00;Amsterdam-Oude Schans;NO;7,5;1
2017-04-07 10:00:00+02:00;Amsterdam-Oude Schans;NO2;55,5;5
2017-04-07 10:00:00+02:00;Amsterdam-Oude Schans;NO;15,7;2
2017-04-07 11:00:00+02:00;Amsterdam-Oude Schans;NO2;45,1;5
2017-04-07 11:00:00+02:00;Amsterdam-Oude Schans;NO;14,9;2
2017-04-07 12:00:00+02:00;Amsterdam-Oude Schans;NO2;45,4;5
2017-04-07 12:00:00+02:00;Amsterdam-Oude Schans;NO;13,8;2
2017-04-07 13:00:00+02:00;Amsterdam-Oude Schans;NO2;28,4;3
2017-04-07 13:00:00+02:00;Amsterdam-Oude Schans;NO;6,7;1
2017-04-07 14:00:00+02:00;Amsterdam-Oude Schans;NO2;25,1;3
2017-04-07 14:00:00+02:00;Amsterdam-Oude Schans;NO;4,2;1
2017-04-07 15:00:00+02:00;Amsterdam-Oude Schans;NO2;19,2;2
2017-04-07 15:00:00+02:00;Amsterdam-Oude Schans;NO;1,9;1
2017-04-07 16:00:00+02:00;Amsterdam-Oude Schans;NO;1,1;1
2017-04-07 16:00:00+02:00;Amsterdam-Oude Schans;NO2;13,6;2
2017-04-07 17:00:00+02:00;Amsterdam-Oude Schans;NO2;17,8;2
