tijdstip;locatie;component;waarde;LKI
2017-04-05 17:00:00+02:00;Amsterdam-Einsteinweg;PM25;6,6;1
2017-04-05 17:00:00+02:00;Amsterdam-Einsteinweg;PM10;26,3;3
2017-04-05 17:00:00+02:00;Amsterdam-Einsteinweg;NO;16,4;2
2017-04-05 17:00:00+02:00;Amsterdam-Einsteinweg;CO;244,5;1
2017-04-05 18:00:00+02:00;Amsterdam-Einsteinweg;FN;0,87;1
2017-04-05 18:00:00+02:00;Amsterdam-Einsteinweg;PM25;7,4;1
2017-04-05 18:00:00+02:00;Amsterdam-Einsteinweg;NO2;28,7;3
2017-04-05 18:00:00+02:00;Amsterdam-Einsteinweg;PM10;26,9;3
2017-04-05 18:00:00+02:00;Amsterdam-Einsteinweg;NO;12,0;2
2017-04-05 18:00:00+02:00;Amsterdam-Einsteinweg;CO;275,6;2
2017-04-05 19:00:00+02:00;Amsterdam-Einsteinweg;NO2;31,8;4
2017-04-05 19:00:00+02:00;Amsterdam-Einsteinweg;FN;0,97;1
2017-04-05 19:00:00+02:00;Amsterdam-Einsteinweg;PM25;8,8;1
2017-04-05 19:00:00+02:00;Amsterdam-Einsteinweg;PM10;26,8;3
2017-04-05 19:00:00+02:00;Amsterdam-Einsteinweg;NO;13,4;2
2017-04-05 19:00:00+02:00;Amsterdam-Einsteinweg;CO;252,0;2
2017-04-05 20:00:00+02:00;Amsterdam-Einsteinweg;NO2;41,4;4
2017-04-05 20:00:00+02:00;Amsterdam-Einsteinweg;FN;1,19;2
2017-04-05 20:00:00+02:00;Amsterdam-Einsteinweg;PM25;9,1;1
