tijdstip;locatie;component;waarde;LKI
2017-04-04 05:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;8,8;1
2017-04-04 06:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;47,6;5
2017-04-04 06:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;1,49;2
2017-04-04 06:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;16,1;2
2017-04-04 07:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;49,7;5
2017-04-04 07:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;1,7;2
2017-04-04 07:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;17,8;2
2017-04-04 08:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;64,0;6
2017-04-04 08:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;2,89;2
2017-04-04 08:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;63,6;4
2017-04-04 09:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;3,59;3
2017-04-04 09:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;90,1;4
2017-04-04 09:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;68,2;6
2017-04-04 10:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;66,2;6
2017-04-04 10:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;3,21;3
2017-04-04 10:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;5,0;1
2017-04-04 10:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;64,5;4
2017-04-04 11:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;68,4;6
2017-04-04 11:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;2,6;2
2017-04-04 11:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;15,3;2
2017-04-04 11:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;44,9;3
2017-04-04 12:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;28,7;2
2017-04-04 12:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;64,8;6
