tijdstip;locatie;component;waarde;LKI
2017-04-03 19:00:00+02:00;Amsterdam-Vondelpark;NO2;28,8;3
2017-04-03 19:00:00+02:00;Amsterdam-Vondelpark;PM25;10,8;2
2017-04-03 19:00:00+02:00;Amsterdam-Vondelpark;PM10;16,2;2
2017-04-03 19:00:00+02:00;Amsterdam-Vondelpark;O3;55,1;4
2017-04-03 19:00:00+02:00;Amsterdam-Vondelpark;CO;105,7;1
2017-04-03 20:00:00+02:00;Amsterdam-Vondelpark;PM10;22,7;3
2017-04-03 20:00:00+02:00;Amsterdam-Vondelpark;NO2;30,1;4
2017-04-03 20:00:00+02:00;Amsterdam-Vondelpark;PM25;11,5;2
2017-04-03 20:00:00+02:00;Amsterdam-Vondelpark;FN;0,84;1
2017-04-03 20:00:00+02:00;Amsterdam-Vondelpark;O3;49,3;4
2017-04-03 20:00:00+02:00;Amsterdam-Vondelpark;NO;1,0;1
2017-04-03 20:00:00+02:00;Amsterdam-Vondelpark;CO;112,6;1
2017-04-03 21:00:00+02:00;Amsterdam-Vondelpark;FN;0,98;1
2017-04-03 21:00:00+02:00;Amsterdam-Vondelpark;NO2;29,5;3
2017-04-03 21:00:00+02:00;Amsterdam-Vondelpark;PM25;15,5;3
2017-04-03 21:00:00+02:00;Amsterdam-Vondelpark;PM10;18,0;2
2017-04-03 21:00:00+02:00;Amsterdam-Vondelpark;O3;37,5;3
2017-04-03 21:00:00+02:00;Amsterdam-Vondelpark;NO;0,2;1
2017-04-03 21:00:00+02:00;Amsterdam-Vondelpark;CO;139,1;1
2017-04-03 22:00:00+02:00;Amsterdam-Vondelpark;NO2;34,4;4
2017-04-03 22:00:00+02:00;Amsterdam-Vondelpark;PM25;14,6;2
2017-04-03 22:00:00+02:00;Amsterdam-Vondelpark;PM10;19,8;2
2017-04-03 22:00:00+02:00;Amsterdam-Vondelpark;FN;1,21;2
2017-04-03 22:00:00+02:00;Amsterdam-Vondelpark;O3;24,6;2
2017-04-03 22:00:00+02:00;Amsterdam-Vondelpark;NO;0,3;1
2017-04-03 22:00:00+02:00;Amsterdam-Vondelpark;CO;183,6;1
2017-04-03 23:00:00+02:00;Amsterdam-Vondelpark;PM25;15,8;3
2017-04-03 23:00:00+02:00;Amsterdam-Vondelpark;NO2;47,7;5
2017-04-03 23:00:00+02:00;Amsterdam-Vondelpark;PM10;26,8;3
2017-04-03 23:00:00+02:00;Amsterdam-Vondelpark;FN;1,56;2
2017-04-03 23:00:00+02:00;Amsterdam-Vondelpark;O3;9,9;1
2017-04-03 23:00:00+02:00;Amsterdam-Vondelpark;NO;3,1;1
2017-04-03 23:00:00+02:00;Amsterdam-Vondelpark;CO;256,2;2
